Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD,Airport
MOR28987,1. Seizure,Mexico,4/1/2020 0:00,Crocodile skins seized at San Luis Potosí International Airport,Crocodylus moreletii,"Belize Crocodile, Morelet's Crocodile, Caimán de Morelet, Cocodrilo de Morelet, Crocodile de Morelet",Skin,,42.41999817,Kilograms,,,,San Luis Potosí International Airport
MOR28991,1. Seizure,Mexico,4/1/2020 0:00,African lion cub seized at Oaxaca International Airport,Panthera leo,"Lion, León, Lion d'Afrique",Individual - Live,1.0,,,,,,Oaxaca International Airport
MOR29716,1. Seizure,United States of America,11/1/2019 0:00,"1,432 pieces of turtle shells seized at Miami International Airport",Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Shell,1432.0,131.542,Kilograms,,,,Miami International Airport
MOR29716,1. Seizure,United States of America,11/1/2019 0:00,"1,432 pieces of turtle shells seized at Miami International Airport",Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Shell,1432.0,131.542,Kilograms,,,,Miami International Airport
MOR30268,1. Seizure,India,2/19/2020 0:00,"4.3 kg of monkey meat, 3.7kg of venison and 9.10 kg of bear seized at Imphal Airport",Ursidae,"Bears, Osos, Ours",Meat,,9.100000381,Kilograms,,,,Imphal Airport
MOR30268,1. Seizure,India,2/19/2020 0:00,"4.3 kg of monkey meat, 3.7kg of venison and 9.10 kg of bear seized at Imphal Airport",Primates,"Apes, Monkeys, Simios, Monos, Primates",Meat,,4.300000191,Kilograms,,,,Imphal Airport
MOR30269,1. Seizure,Mexico,3/11/2020 0:00,12 Green Macaw seized at Mazatlán International Airport,Ara militaris,"Military Macaw, Guacamayo militar, Guacamayo verde, Ara militaire",Individual - Live,12.0,,,,,,Mazatlán International Airport
MOR30298,1. Seizure,Japan,1/1/2020 0:00,"60kg of Japanese eel fry seized at Kansai International Airport, seven suspects arrested",Anguilla japonica,Japanese Eel,Fingerlings/fry,,60.0,Kilograms,,,,Kansai International Airport
MOR30639,1. Seizure,China,3/1/2020 0:00,3 staghorn corals seized at Mangshi International Airport,Acropora cervicornis,"Staghorn Coral, Coral cuerno de ciervo, Corail cornes de cerf",Coral - Raw,3.0,9.539999962,Kilograms,,,,Mangshi International Airport
MOR30642,1. Seizure,Germany,1/8/2020 0:00,1 kg of hard corals seized at Frankfurt Airport,Scleractinia,"Stony Corals, Corales Pétreos, Coraux Durs",Coral - Raw,,1.0,Kilograms,,,,Frankfurt Airport
MOR30643,1. Seizure,Germany,1/8/2020 0:00,"One bear paw seized at Frankfurt Airport, one suspect",Ursus arctos,"Brown Bear, Grizzly Bear, Oso pardo, Ours brun, Ours grizzly",Paw,1.0,,,,,,Frankfurt Airport
MOR30644,1. Seizure,Germany,1/8/2020 0:00,Carved elephant tusk seized from passengers luggage at Frankfurt Airport,Elephantidae,Elephants,Ivory - Worked,1.0,,,,,,Frankfurt Airport
MOR30645,1. Seizure,Germany,1/1/2020 0:00,21 pieces of stony coral seized at Karlsruhe-Baden-Baden International Airport,Scleractinia,"Stony Corals, Corales Pétreos, Coraux Durs",Coral - Raw,21.0,,,,,,Karlsruhe-Baden-Baden International Airport
MOR31064,1. Seizure,India,1/31/2020 0:00,"Mammals, rodents, amphibians, insects and reptiles seized at Chennai International Airport, one suspect",Suricata suricatta,"Meerkat, Suricate",Individual - Live,2.0,,,,,,Chennai International Airport
MOR31064,1. Seizure,India,1/31/2020 0:00,"Mammals, rodents, amphibians, insects and reptiles seized at Chennai International Airport, one suspect",Rattus,"Rat, Common Rat",Individual - Live,1.0,,,,,,Chennai International Airport
MOR31064,1. Seizure,India,1/31/2020 0:00,"Mammals, rodents, amphibians, insects and reptiles seized at Chennai International Airport, one suspect",Iguana iguana,"Common Iguana, Green Iguana, Gallina de palo, Iguana verde, Iguane commun, Iguane vert",Individual - Live,1.0,,,,,,Chennai International Airport
MOR31405,1. Seizure,Russian Federation,1/1/2020 0:00,"Tiger bone, canine tooth and bear bile seized at Vladivostok Airport - 1 convicted",Ursidae,"Bears, Osos, Ours",Bile Products,1.0,,,,,,Vladivostok Airport
MOR31405,1. Seizure,Russian Federation,1/1/2020 0:00,"Tiger bone, canine tooth and bear bile seized at Vladivostok Airport - 1 convicted",Panthera tigris,"Tiger, Tigre",Teeth,1.0,,,,,,Vladivostok Airport
MOR31405,1. Seizure,Russian Federation,1/1/2020 0:00,"Tiger bone, canine tooth and bear bile seized at Vladivostok Airport - 1 convicted",Panthera tigris,"Tiger, Tigre",Bone,1.0,,,,,,Vladivostok Airport
MOR31466,1. Seizure,China,2/1/2020 0:00,40 grams of ivory carvings seized at Zhanjiang Airport,Elephantidae,Elephants,Ivory - Worked,1.0,0.04,Kilograms,,,,Zhanjiang Airport
MOR31951,1. Seizure,China,1/1/2020 0:00,5 strings of giant clam beads seized at Lanzhou Zhongchuan Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Carvings,5.0,0.2155,Kilograms,,,,Lanzhou Zhongchuan International Airport
MOR33622,1. Seizure,China,1/13/2020 0:00,2 Giant clam shells seized at Hangzhou Xiaoshan International Airport,Tridacna squamosa,"Fluted Clam, Fluted Giant Clam, Scaly Clam",Shell,2.0,,,,,,Hangzhou Xiaoshan International Airport
MOR33623,1. Seizure,China,2/20/2020 0:00,Clams seized at Guangzhou Baiyun International Airport,Cassis cornuta,Horned Helmet Shell,Individual - Unknown,,1.95,Kilograms,,,,Guangzhou Baiyun International Airport
MOR33623,1. Seizure,China,2/20/2020 0:00,Clams seized at Guangzhou Baiyun International Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Individual - Unknown,,1.25,Kilograms,,,,Guangzhou Baiyun International Airport
MOR33624,1. Seizure,China,3/3/2020 0:00,3 Horned helmets seized at Mangshi Dehong Airport,Cassis cornuta,Horned Helmet Shell,Individual - Dead,3.0,,,,,,Mangshi International Airport
MOR33631,1. Seizure,China,1/22/2020 0:00,3 Queensland seahorses and 2 giant clam bracelets seized at Hangzhou Xiaoshan International Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell - Worked,2.0,0.055,Kilograms,,,,Hangzhou Xiaoshan International Airport
MOR33631,1. Seizure,China,1/22/2020 0:00,3 Queensland seahorses and 2 giant clam bracelets seized at Hangzhou Xiaoshan International Airport,Hippocampus spinosissimus,Hedgehog Seahorse,Individual - Dead,3.0,0.015,Kilograms,,,,Hangzhou Xiaoshan International Airport
MOR33685,1. Seizure,Germany,1/8/2020 0:00,240 capsules containing Prunus africana seized at Frankfurt Airport,Prunus africana,"African Cherry, Kanda Stick, Red Stinkwood, Ciruelo africano, Pigeum, Prunier d'Afrique, Pygeum",Derivatives NES,240.0,,,,,,Frankfurt Airport
MOR33686,1. Seizure,Germany,1/8/2020 0:00,Vial of king cobra fat seized at Frankfurt Airport,Ophiophagus hannah,"Hamadryad, King Cobra, Cobra real, Cobra royal, Hamadryade, Hamadryas",Derivatives NES,,,,,,,Frankfurt Airport
MOR33769,1. Seizure,United States of America,2/24/2020 0:00,2 Cuban grassquits seized at Miami International Airport,Tiaris canorus,Cuban grassquit,Individual - Live,1.0,,,,,,Miami International Airport
MOR33769,1. Seizure,United States of America,2/24/2020 0:00,2 Cuban grassquits seized at Miami International Airport,Tiaris canorus,Cuban grassquit,Individual - Dead,1.0,,,,,,Miami International Airport
MOR33800,1. Seizure,Mexico,1/31/2020 0:00,"1 Military Macaw seized at Manuel Crescencio Rejon de Mérida International Airport, Yucatan",Ara militaris,"Military Macaw, Guacamayo militar, Guacamayo verde, Ara militaire",Individual - Live,1.0,,,,,,Manuel Crescencio Rejon de Mérida International Airport
MOR33853,1. Seizure,Netherlands,1/13/2020 0:00,27 birds seized at Amsterdam-Schiphol International Airport,Oryzoborus angolensis,"Chestnut-bellied Seed Finch, Lesser Seed Finch",Individual - Live,27.0,,,,,,Amsterdam-Schiphol International Airport
MOR33973,1. Seizure,China,1/5/2020 0:00,11 ivory bracelets (0.44 kg) seized at Shanghai Pudong International Airport - 2 suspects,Elephantidae,Elephants,Ivory - Worked,11.0,0.44,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR33974,1. Seizure,China,1/1/2020 0:00,21 ivory carvings (0.775 kg) seized at Lanzhou Zhongchuan International Airport,Elephantidae,Elephants,Ivory - Worked,21.0,0.77561,Kilograms,,,,Lanzhou Zhongchuan International Airport
MOR33975,1. Seizure,China,2/1/2020 0:00,Ivory carvings (0.235 kg) seized at Guangzhou Baiyun International Airport,Elephantidae,Elephants,Ivory - Worked,,0.235,Kilograms,,,,Guangzhou Baiyun International Airport
MOR33978,1. Seizure,China,1/1/2020 0:00,"Ivory earrings, bracelet and fish oil seized at Tianjin Binhai International Airport",Elephantidae,Elephants,Ivory - Worked,4.0,,,,,,Tianjin Binhai International Airport
MOR33978,1. Seizure,China,1/1/2020 0:00,"Ivory earrings, bracelet and fish oil seized at Tianjin Binhai International Airport",Elephantidae,Elephants,Ivory - Worked,1.0,,,,,,Tianjin Binhai International Airport
MOR34248,1. Seizure,Zimbabwe,11/2/2019 0:00,11 spotted hyenas seized at Harare International Airport,Crocuta crocuta,Spotted Hyena,Individual - Live,10.0,,,,,,Harare International Airport
MOR34248,1. Seizure,Zimbabwe,11/2/2019 0:00,11 spotted hyenas seized at Harare International Airport,Crocuta crocuta,Spotted Hyena,Individual - Live,1.0,,,,,,Harare International Airport
MOR34433,1. Seizure,India,1/7/2020 0:00,Hog deer horns seized at Lokpriya Gopinath Bordoloi International Airport - 1 arrested,Axis porcinus,Hog Deer,Horn,3.0,,,,,,Lokpriya Gopinath Bordoloi International Airport
MOR35083,1. Seizure,Sri Lanka,2/16/2020 0:00,775.3 kg of Snaggletooth shark seized at Bandaranaike International Airport,Hemipristis elongata,Snaggletooth Shark,Individual - Dead,,775.3,Kilograms,2130484.0,LKR Sri Lanka Rupee,11634.4,Bandaranaike International Airport
MOR35089,1. Seizure,Sri Lanka,2/22/2020 0:00,11.3 kg of Tomato hind fish seized at Bandaranaike International Airport,Cephalopholis sonnerati,"Tomato Grouper, Tomato cod, coral cod, coral trout, Tomato Hind",Individual - Dead,,20.0,Kilograms,,,,Bandaranaike International Airport
MOR10020,Hong Kong,Hong Kong,8/25/2017 0:00,23 kg worked ivory seized at Hong Kong International Airport - 1 arrested,Elephantidae,Elephants,Ivory - Worked,,23.0,Kilograms,460000.0,HKD Hong Kong Dollar,58788.0,"SkyPier Terminal, Hong Kong Airport"
MOR10046,Zimbabwe,Zimbabwe,8/24/2017 0:00,ivory products & crocodile belts seized at Harare Airport - 2 arrested,Crocodylia,"Alligators, Caimans, Crocodiles, Aligatores, Caimanes, Cocodrilos, Crocodiles, Alligators, Caïmans",Skin - Leather Product,2.0,,,,,,Harare International Airport
MOR10046,Zimbabwe,Zimbabwe,8/24/2017 0:00,ivory products & crocodile belts seized at Harare Airport - 2 arrested,Elephantidae,Elephants,Ivory - Worked,2.0,,,,,,Harare International Airport
MOR10046,Zimbabwe,Zimbabwe,8/24/2017 0:00,ivory products & crocodile belts seized at Harare Airport - 2 arrested,Elephantidae,Elephants,Ivory - Worked,3.0,,,,,,Harare International Airport
MOR10046,Zimbabwe,Zimbabwe,8/24/2017 0:00,ivory products & crocodile belts seized at Harare Airport - 2 arrested,Elephantidae,Elephants,Ivory - Worked,4.0,,,,,,Harare International Airport
MOR10055,Singapore,Singapore,8/31/2017 0:00,8 rhino horn pieces (2.98 kg) seized at Changi Airport - 1 convicted,Diceros bicornis,"Black Rhinoceros, Browse Rhinoceros, Hook-lipped Rhinoceros, Rinoceronte negro, Rhinocéros noir",Horn Pieces - Raw,8.0,2.98,Kilograms,,,,Changi International Airport
MOR10055,Singapore,Singapore,8/31/2017 0:00,8 rhino horn pieces (2.98 kg) seized at Changi Airport - 1 convicted,Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Horn Pieces - Raw,8.0,2.98,Kilograms,,,,Changi International Airport
MOR10108,Thailand,Thailand,9/7/2017 0:00,2 fennec foxes and 4 jerboas seized at Suvarnabhumi Airport - 1 charged,Vulpes zerda,"Fennec Fox, Fennec, Zorro del Sahara, Fennec",Individual - Live,2.0,,,,,,Bangkok International Suvarnabhumi Airport
MOR10110,Hong Kong,Hong Kong,9/9/2017 0:00,22 kg worked ivory seized at Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,22.0,Kilograms,440000.0,HKD Hong Kong Dollar,56347.0,"SkyPier Terminal, Hong Kong Airport"
MOR10121,South Africa,South Africa,1/6/2015 0:00,5 dead lizards seized O.R. Tambo International Airport - 1 arrested,Squamata-Lacertilia,Lizards,Individual - Dead,5.0,,,,,,O.R. Tambo International Airport
MOR10149,Indonesia,Indonesia,5/23/2017 0:00,Indian Tourist Discovered at Bali Airport with a Suitcase Full of Valuable Snakes and Lizards,Python bivittatus,"Burmese python, Python molure à deux bandes",Individual - Live,7.0,,,,,,Bali Airport
MOR10149,Indonesia,Indonesia,5/23/2017 0:00,Indian Tourist Discovered at Bali Airport with a Suitcase Full of Valuable Snakes and Lizards,Python reticulatus,"Java Rock Python, Regal Python, Reticulated Python, Pitón reticulada, Python réticulé",Individual - Live,9.0,,,,,,Bali Airport
MOR10149,Indonesia,Indonesia,5/23/2017 0:00,Indian Tourist Discovered at Bali Airport with a Suitcase Full of Valuable Snakes and Lizards,Varanus exanthematicus,"African Large-grain Lizard, African Savanna Monitor, Bosc's Monitor, Northern Savanna Monitor, Varan des savanes, Varan des steppes",Individual - Live,6.0,,,,,,Bali Airport
MOR10159,Pakistan,Pakistan,9/23/2016 0:00,"Seven partridges seized at Benazir Bhutto Airport, one man arrested",Perdix perdix,Grey Partridge,Individual - Live,4.0,,,,,,Benazir Bhutto Airport
MOR10187,Hong Kong,Hong Kong,9/16/2017 0:00,60 kg of ivory seized at Hong Kong International Airport - 2 convicted,Elephantidae,Elephants,Ivory Pieces - Raw,,60.0,Kilograms,1194200.0,HKD Hong Kong Dollar,152788.0,"SkyPier Terminal, Hong Kong Airport"
MOR10199,Pakistan,Pakistan,9/19/2017 0:00,16 kg of dried Parts from 68 Indian Narrow-headed Softshell Turtles seized at Jinnah International Airport,Chitra indica,Indian Narrow-headed Softshell Turtle,Body parts (Not elsewhere specified),,16.0,Kilograms,,,,Jinnah International Airport
MOR10238,Indonesia,Indonesia,3/6/2017 0:00,live snakes seized from suitcase at Ngurah Rai International Airport - 2 Chinese arrested,Boiga dendrophila,"Mangrove Snake, Gold-ringed Cat Snake",Individual - Live,1.0,,,,,,Ngurah Rai International Airport
MOR10238,Indonesia,Indonesia,3/6/2017 0:00,live snakes seized from suitcase at Ngurah Rai International Airport - 2 Chinese arrested,Trimeresurus albolabris,White-lipped Tree Viper,Individual - Live,1.0,,,,,,Ngurah Rai International Airport
MOR10238,Indonesia,Indonesia,3/6/2017 0:00,live snakes seized from suitcase at Ngurah Rai International Airport - 2 Chinese arrested,Gonyosoma oxycephalum,Red-tailed Green Ratsnake,Individual - Live,2.0,,,,,,Ngurah Rai International Airport
MOR10249,Indonesia,Indonesia,3/9/2017 0:00,"2 estuarine crocodiles seized at Sultan Aji Muhammad Sulaiman Sepinggan International Airport, East Kalimantan",Crocodylus porosus,"Estuarine Crocodile, Salt-water Crocodile, Cocodrilo poroso, Crocodile d'estuaire, Crocodile marin",Individual - Live,2.0,,,,,,Sultan Aji Muhammad Sulaiman Sepinggan International Airport
MOR10294,Thailand,Thailand,9/7/2017 0:00,28 ivory pieces (41.09 kg) seized at Bangkok International Suvarnabhumi Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,28.0,41.09,Kilograms,4000000.0,THB Baht,120479.0,Bangkok International Suvarnabhumi Airport
MOR10312,Thailand,Thailand,9/24/2017 0:00,15 rhino horn pieces (7.4 kg) seized at Suvarnabhumi Airport - 3 Vietnamese arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,15.0,7.4,Kilograms,15000000.0,THB Baht,453255.0,Bangkok International Suvarnabhumi Airport
MOR10316,Indonesia,Indonesia,4/8/2017 0:00,"150 pig-nosed turtles, 42 red-bellied turtles and others seized at Soekarno-Hatta International Airport - 1 arrested",Serrasalmidae,Pacu,Individual - Live,20.0,,,,,,Soekarno-Hatta International Airport
MOR10316,Indonesia,Indonesia,4/8/2017 0:00,"150 pig-nosed turtles, 42 red-bellied turtles and others seized at Soekarno-Hatta International Airport - 1 arrested",Emydura subglobosa,"Diamond-head Turtle, Red-bellied Short-necked Turtle
",Individual - Live,42.0,,,,,,Soekarno-Hatta International Airport
MOR10316,Indonesia,Indonesia,4/8/2017 0:00,"150 pig-nosed turtles, 42 red-bellied turtles and others seized at Soekarno-Hatta International Airport - 1 arrested",Carettochelys insculpta,"Fly River Turtle, New Guinea Plateless Turtle, Pig-nosed Turtle, Pitted-shell Turtle, Tortue à nez de cochon",Individual - Live,150.0,,,,,,Soekarno-Hatta International Airport
MOR10854,Indonesia,Indonesia,5/10/2017 0:00,"4 live baby crocodiles seized at Kalimarau Airport, East Java",Crocodylus porosus,"Estuarine Crocodile, Salt-water Crocodile, Cocodrilo poroso, Crocodile d'estuaire, Crocodile marin",Individual - Live,4.0,,,,,,Kalimarau Airport
MOR10932,Sri Lanka,Sri Lanka,2/17/2017 0:00,"11 kilograms of Pangolin scales seized at Bandaranaike International Airport, one woman arrested",Manidae,Pangolins,Scales,,11.0,Kilograms,,,,Bandaranaike International Airport
MOR11160,India,India,6/28/2015 0:00,54 star turtles seized at Chennai Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,54.0,,,,,,Chennai International Airport
MOR11161,India,India,9/2/2015 0:00,276 star tortoises seized at Chennai Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,276.0,,,,,,Chennai International Airport
MOR11291,India,India,4/23/2015 0:00,29 tortoises seized by customs at Cochin Airport,Testudinidae,"Tortoises, Tortugas Terrestres, Tortues Terrestres",Individual - Live,29.0,,,1500000.0,INR Indian Rupee,,Cochin Airport
MOR11292,India,India,8/9/2015 0:00,59 star tortoises and 20 spotted black turtles seized at Bengaluru International Airport - 2 charged,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,59.0,,,,,,Bengaluru International Airport
MOR11292,India,India,8/9/2015 0:00,59 star tortoises and 20 spotted black turtles seized at Bengaluru International Airport - 2 charged,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,20.0,,,,,,Bengaluru International Airport
MOR11324,Guyana,Guyana,8/24/2016 0:00,Woman fined for smuggling twa-twa birds at Cheddi Jagan Airport,Oryzoborus angolensis,"Chestnut-bellied Seed Finch, Lesser Seed Finch",Individual - Live,21.0,,,,,,Cheddi Jagan Airport
